event	utc_timestamp
app_launch_requested	2026-08-01T12:06:27Z
app_launch_returned	2026-08-01T12:06:28Z
collector_start_requested	2026-08-01T12:06:36Z
collector_ready	2026-08-01T12:06:36Z
capture_window_complete	2026-08-01T12:07:06Z
